,SampleName,replicate,dilution,wwtp,sample_date,filt_protocol,file_name,run_date,ChamberID,target,sample_type,pcr_mix,volume_mL,PCR_ID,spiked,TotalDroplets,SARS-N1_PositiveDroplets,SARS-N1_PosCtrl-PosDrops,SARS-N1_NTCtrl-PosDrops,SARS-N1_(gc/rxn),SARS-N1_(gc/eluate),SARS-N1_(gc/mLWW),SARS-N1_spiked-(gc/rxn),SARS-N1_spNTC-(gc/rxn),SARS-N1_InhibitionQuant,MHV_PositiveDroplets,MHV_PosCtrl-PosDrops,MHV_NTCtrl-PosDrops,MHV_(gc/rxn),MHV_(gc/eluate),MHV_(gc/mLWW),MHV_spiked-(gc/rxn),MHV_spNTC-(gc/rxn),MHV_InhibitionQuant,MHV_SpikeIn(gc),MHV_PercRecovery
58,25_2023-02-14,A,3,ARA Sensetal,2023-02-14,v4.2,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664429-1-C7,n1mhv,ww,qscript_xlt,40.0,V,False,25432,74.0,3817.0,0.0,140.3642342362866,6737.483243341758,168.4370810835439,536.410826097714,411.8892544325188,0.97,688.0,1937.0,0.0,1321.059163089262,63410.83982828457,1585.270995707114,1337.570884090092,178.9339010388341,0.89,322667.9641917894,19.65204075561528
59,25_2023-02-14,A,3,ARA Sensetal,2023-02-14,v4.2,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664429-1-D7,n1mhv,ww,qscript_xlt,40.0,V,False,26612,90.0,3817.0,0.0,163.1823036721506,7832.750576263227,195.8187644065807,536.410826097714,411.8892544325188,0.93,725.0,1937.0,0.0,1330.507210277504,63864.3460933202,1596.608652333005,1337.570884090092,178.9339010388341,0.89,322667.9641917894,19.79258965273668
60,fpcz_2023-02-14,A,1,,2023-02-14,v4.2,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664392-8-A8,n1mhv,fpcz,qscript_xlt,40.0,V,False,26493,0.0,3817.0,0.0,0.0,0.0,0.0,,,,0.0,1937.0,0.0,0.0,0.0,0.0,,,,322667.9641917894,0.0
61,fpcz_2023-02-14,A,1,,2023-02-14,v4.2,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664392-8-B8,n1mhv,fpcz,qscript_xlt,40.0,V,False,19178,0.0,3817.0,0.0,0.0,0.0,0.0,,,,0.0,1937.0,0.0,0.0,0.0,0.0,,,,322667.9641917894,0.0
62,05_2023-02-13,A,3,CDA Lugano,2023-02-13,v4.2,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664391-1-A1,n1mhv,ww,qscript_xlt,40.0,Z,False,26161,115.0,3443.0,0.0,212.2132279660061,10186.2349423683,254.6558735592074,514.4970282854747,379.7961029531514,0.87,0.0,1709.0,0.0,0.0,0.0,0.0,196.6669747802019,190.6639976359829,1.03,322667.9641917894,0.0
63,05_2023-02-13,A,3,CDA Lugano,2023-02-13,v4.2,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664391-1-B1,n1mhv,ww,qscript_xlt,40.0,Z,False,24952,117.0,3443.0,0.0,226.3983981786254,10867.12311257402,271.6780778143504,514.4970282854747,379.7961029531514,0.85,0.0,1709.0,0.0,0.0,0.0,0.0,196.6669747802019,190.6639976359829,1.03,322667.9641917894,0.0
64,10_2023-02-13,A,3,ARA Werdhölzli,2023-02-13,v4.2,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664389-8-A2,n1mhv,ww,qscript_xlt,40.0,Z,False,25632,257.0,3443.0,0.0,485.4110560692321,23299.73069132314,582.4932672830786,820.4305526431879,379.7961029531514,0.95,0.0,1709.0,0.0,0.0,0.0,0.0,147.7885529171083,190.6639976359829,0.78,322667.9641917894,0.0
65,10_2023-02-13,A,3,ARA Werdhölzli,2023-02-13,v4.2,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664389-8-B2,n1mhv,ww,qscript_xlt,40.0,Z,False,23874,241.0,3443.0,0.0,488.7264101492053,23458.86768716186,586.4716921790464,820.4305526431879,379.7961029531514,0.94,0.0,1709.0,0.0,0.0,0.0,0.0,147.7885529171083,190.6639976359829,0.78,322667.9641917894,0.0
66,16_2023-02-13,A,5,STEP Aire,2023-02-13,v4.2,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664382-9-A3,n1mhv,ww,qscript_xlt,40.0,Z,False,24404,85.0,3443.0,0.0,168.0691453794735,13445.53163035788,336.1382907589471,500.1562315612466,379.7961029531514,0.91,0.0,1709.0,0.0,0.0,0.0,0.0,174.369626933254,190.6639976359829,0.91,322667.9641917894,0.0
67,16_2023-02-13,A,5,STEP Aire,2023-02-13,v4.2,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664382-9-B3,n1mhv,ww,qscript_xlt,40.0,Z,False,24053,77.0,3443.0,0.0,154.4508132343836,12356.06505875068,308.9016264687671,500.1562315612466,379.7961029531514,0.94,0.0,1709.0,0.0,0.0,0.0,0.0,174.369626933254,190.6639976359829,0.91,322667.9641917894,0.0
68,17_2023-02-13,A,5,ARA Chur,2023-02-13,v4.2,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664371-3-C4,n1mhv,ww,qscript_xlt,40.0,U,False,25437,0.0,3866.0,0.0,0.0,0.0,0.0,416.1706104258957,379.7961029531514,1.1,0.0,2042.0,0.0,0.0,0.0,0.0,198.1784222108037,190.6639976359829,1.04,322667.9641917894,0.0
69,17_2023-02-13,A,5,ARA Chur,2023-02-13,v4.2,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664371-3-D4,n1mhv,ww,qscript_xlt,40.0,U,False,25829,1.0,3866.0,0.0,1.864976938112358,149.1981550489887,3.729953876224717,416.1706104258957,379.7961029531514,1.09,0.0,2042.0,0.0,0.0,0.0,0.0,198.1784222108037,190.6639976359829,1.04,322667.9641917894,0.0
70,19_2023-02-13,A,3,ARA Altenrhein,2023-02-13,v4.2,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664428-4-C5,n1mhv,ww,qscript_xlt,40.0,U,False,23661,233.0,3866.0,0.0,476.6972474194457,22881.46787613339,572.0366969033348,819.7284922896964,379.7961029531514,0.96,0.0,2042.0,0.0,0.0,0.0,0.0,198.5152185473877,190.6639976359829,1.04,322667.9641917894,0.0
71,19_2023-02-13,A,3,ARA Altenrhein,2023-02-13,v4.2,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664428-4-D5,n1mhv,ww,qscript_xlt,40.0,U,False,25183,250.0,3866.0,0.0,480.5846077392638,23068.06117148466,576.7015292871165,819.7284922896964,379.7961029531514,0.95,0.0,2042.0,0.0,0.0,0.0,0.0,198.5152185473877,190.6639976359829,1.04,322667.9641917894,0.0
72,25_2023-02-13,A,3,ARA Sensetal,2023-02-13,v4.2,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664429-1-A7,n1mhv,ww,qscript_xlt,40.0,V,False,25930,80.0,3817.0,0.0,148.8438630122788,7144.505424589381,178.6126356147345,,,,0.0,1937.0,0.0,0.0,0.0,0.0,,,,322667.9641917894,0.0
73,25_2023-02-13,A,3,ARA Sensetal,2023-02-13,v4.2,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664429-1-B7,n1mhv,ww,qscript_xlt,40.0,V,False,25207,101.0,3817.0,0.0,193.3946207145877,9282.94179430021,232.0735448575053,,,,0.0,1937.0,0.0,0.0,0.0,0.0,,,,322667.9641917894,0.0
74,05_2023-02-12,A,3,CDA Lugano,2023-02-12,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675670-3-A2,n1mhv,ww,qscript_xlt,40.0,Z,True,25237,339.0,,,651.430283963959,31268.65363027003,781.7163407567508,,,,831.0,,,1612.821191957524,77415.41721396113,1935.385430349028,,,,0.0,
75,10_2023-02-12,A,3,ARA Werdhölzli,2023-02-12,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675671-0-B3,n1mhv,ww,qscript_xlt,40.0,Z,True,25358,371.0,,,709.9505050309795,34077.62424148701,851.9406060371754,,,,693.0,,,1334.731571293578,64067.11542209175,1601.677885552294,,,,0.0,
76,16_2023-02-12,A,5,STEP Aire,2023-02-12,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0677304-5-A5,n1mhv,ww,qscript_xlt,40.0,U,True,25192,364.0,,,701.0806959208685,56086.45567366948,1402.161391841737,,,,495.0,,,955.9106469763391,76472.85175810712,1911.821293952678,,,,0.0,
77,17_2023-02-12,A,5,ARA Chur,2023-02-12,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675644-4-B6,n1mhv,ww,qscript_xlt,40.0,U,True,24888,333.0,,,648.8564597364154,51908.51677891324,1297.712919472831,,,,517.0,,,1011.168532843285,80893.48262746278,2022.33706568657,,,,0.0,
78,19_2023-02-12,A,3,ARA Altenrhein,2023-02-12,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675643-7-A8,n1mhv,ww,qscript_xlt,40.0,V,True,25442,341.0,,,649.9838994435405,31199.22717328995,779.9806793322487,,,,706.0,,,1355.57222201386,65067.46665666526,1626.686666416631,,,,0.0,
79,25_2023-02-12,A,3,ARA Sensetal,2023-02-12,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0677360-1-B9,n1mhv,ww,qscript_xlt,40.0,V,True,13482,192.0,,,690.924359638398,33164.3692626431,829.1092315660775,,,,363.0,,,1314.735131616277,63107.2863175813,1577.682157939532,,,,0.0,
80,05_2023-02-11,A,3,CDA Lugano,2023-02-11,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675669-7-D1,n1mhv,ww,qscript_xlt,40.0,Z,True,25484,330.0,,,627.8359648014429,30136.12631046926,753.4031577617313,,,,108.0,,,204.574123400978,9819.557923246944,245.4889480811736,,,,0.0,
81,10_2023-02-11,A,3,ARA Werdhölzli,2023-02-11,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675671-0-A3,n1mhv,ww,qscript_xlt,40.0,Z,True,27290,362.0,,,643.2416797590024,30875.60062843212,771.8900157108029,,,,84.0,,,148.496989836649,7127.855512159152,178.1963878039788,,,,0.0,
82,16_2023-02-11,A,5,STEP Aire,2023-02-11,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0677336-6-D4,n1mhv,ww,qscript_xlt,40.0,U,True,25920,279.0,,,521.3024389250163,41704.1951140013,1042.604877850033,,,,86.0,,,160.0875565631089,12807.00452504871,320.1751131262178,,,,0.0,
83,17_2023-02-11,A,5,ARA Chur,2023-02-11,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675644-4-A6,n1mhv,ww,qscript_xlt,40.0,U,True,26108,339.0,,,629.5549939027032,50364.39951221626,1259.109987805406,,,,88.0,,,162.6352451161739,13010.81960929391,325.2704902323479,,,,0.0,
84,19_2023-02-11,A,3,ARA Altenrhein,2023-02-11,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675642-0-D7,n1mhv,ww,qscript_xlt,40.0,V,True,26570,421.0,,,769.3550534573583,36929.0425659532,923.2260641488299,,,,110.0,,,199.8362757664971,9592.14123679186,239.8035309197965,,,,0.0,
85,25_2023-02-11,A,3,ARA Sensetal,2023-02-11,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0677360-1-A9,n1mhv,ww,qscript_xlt,40.0,V,True,25985,276.0,,,514.3701016619694,24689.76487977454,617.2441219943634,,,,93.0,,,172.7075037158668,8289.960178361609,207.2490044590402,,,,0.0,
86,05_2023-02-10,A,3,CDA Lugano,2023-02-10,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675669-7-C1,n1mhv,ww,qscript_xlt,40.0,Z,True,23418,243.0,,,502.4492280642621,24117.56294708458,602.9390736771145,,,,458.0,,,951.415509401121,45667.9444512538,1141.698611281345,,,,0.0,
87,10_2023-02-10,A,3,ARA Werdhölzli,2023-02-10,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675670-3-D2,n1mhv,ww,qscript_xlt,40.0,Z,True,25231,422.0,,,812.4714190245026,38998.62811317612,974.965702829403,,,,815.0,,,1581.634976888072,75918.47889062746,1897.961972265687,,,,0.0,
88,16_2023-02-10,A,5,STEP Aire,2023-02-10,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0677336-6-C4,n1mhv,ww,qscript_xlt,40.0,U,True,24102,248.0,,,498.2132200733563,39857.0576058685,996.4264401467126,,,,496.0,,,1001.633313984725,80130.665118778,2003.26662796945,,,,0.0,
89,17_2023-02-10,A,5,ARA Chur,2023-02-10,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0677304-5-D5,n1mhv,ww,qscript_xlt,40.0,U,True,25081,353.0,,,682.7737258340486,54621.89806672389,1365.547451668097,,,,522.0,,,1013.111827577552,81048.94620620414,2026.223655155104,,,,0.0,
90,19_2023-02-10,A,3,ARA Altenrhein,2023-02-10,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675642-0-C7,n1mhv,ww,qscript_xlt,40.0,V,True,25855,401.0,,,752.943366008162,36141.28156839177,903.5320392097943,,,,796.0,,,1506.308352904909,72302.80093943563,1807.570023485891,,,,0.0,
91,25_2023-02-10,A,3,ARA Sensetal,2023-02-10,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675643-7-D8,n1mhv,ww,qscript_xlt,40.0,V,True,26961,267.0,,,479.4102260301718,23011.69084944825,575.2922712362063,,,,653.0,,,1181.0357372467,56689.71538784158,1417.24288469604,,,,0.0,
92,05_2023-02-09,A,3,CDA Lugano,2023-02-09,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675669-7-B1,n1mhv,ww,qscript_xlt,40.0,Z,True,25416,358.0,,,683.321731399521,32799.44310717701,819.9860776794252,,,,102.0,,,193.7039786588812,9297.790975626298,232.4447743906574,,,,0.0,
93,10_2023-02-09,A,3,ARA Werdhölzli,2023-02-09,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675670-3-C2,n1mhv,ww,qscript_xlt,40.0,Z,True,23132,360.0,,,755.5505398427923,36266.42591245403,906.6606478113508,,,,92.0,,,191.9607161985253,9214.114377529213,230.3528594382303,,,,0.0,
94,16_2023-02-09,A,5,STEP Aire,2023-02-09,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0677336-6-B4,n1mhv,ww,qscript_xlt,40.0,U,True,25208,251.0,,,482.0356688397458,38562.85350717967,964.0713376794916,,,,108.0,,,206.8188014082506,16545.50411266004,413.6376028165011,,,,0.0,
95,17_2023-02-09,A,5,ARA Chur,2023-02-09,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0677304-5-C5,n1mhv,ww,qscript_xlt,40.0,U,True,22980,252.0,,,531.1477778768196,42491.82223014557,1062.295555753639,,,,88.0,,,184.8154081769661,14785.23265415729,369.6308163539323,,,,0.0,
96,19_2023-02-09,A,3,ARA Altenrhein,2023-02-09,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675642-0-B7,n1mhv,ww,qscript_xlt,40.0,V,True,25824,385.0,,,723.5482930782348,34730.31806775527,868.2579516938819,,,,87.0,,,162.5552422254522,7802.651626821704,195.0662906705426,,,,0.0,
97,25_2023-02-09,A,3,ARA Sensetal,2023-02-09,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675643-7-C8,n1mhv,ww,qscript_xlt,40.0,V,True,23613,87.0,,,177.8042047289609,8534.601826990121,213.365045674753,,,,32.0,,,65.32296711906302,3135.502421715025,78.38756054287562,,,,0.0,
98,05_2023-02-08,A,3,CDA Lugano,2023-02-08,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675669-7-A1,n1mhv,ww,qscript_xlt,40.0,Z,True,6396,77.0,,,583.421347802968,28004.22469454246,700.1056173635616,,,,217.0,,,1662.637229906809,79806.58703552681,1995.16467588817,,,,0.0,
99,10_2023-02-08,A,3,ARA Werdhölzli,2023-02-08,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675670-3-B2,n1mhv,ww,qscript_xlt,40.0,Z,True,24659,434.0,,,855.336591364571,41056.1563854994,1026.403909637485,,,,858.0,,,1705.893488058187,81882.88742679296,2047.072185669824,,,,0.0,
100,16_2023-02-08,A,5,STEP Aire,2023-02-08,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0677336-6-A4,n1mhv,ww,qscript_xlt,40.0,U,True,24618,265.0,,,521.3312843442072,41706.50274753658,1042.662568688414,,,,496.0,,,980.4236766403108,78433.89413122486,1960.847353280622,,,,0.0,
101,17_2023-02-08,A,5,ARA Chur,2023-02-08,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0677304-5-B5,n1mhv,ww,qscript_xlt,40.0,U,True,24093,247.0,,,496.3802259390482,39710.41807512385,992.7604518780963,,,,452.0,,,912.2759656442236,72982.07725153788,1824.551931288447,,,,0.0,
102,19_2023-02-08,A,3,ARA Altenrhein,2023-02-08,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675642-0-A7,n1mhv,ww,qscript_xlt,40.0,V,True,22903,269.0,,,569.1091427232025,27317.23885071372,682.930971267843,,,,724.0,,,1547.303039672969,74270.5459043025,1856.763647607563,,,,0.0,
103,25_2023-02-08,A,3,ARA Sensetal,2023-02-08,v4.2,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675643-7-B8,n1mhv,ww,qscript_xlt,40.0,V,True,24249,12.0,,,23.84336484276498,1144.481512452719,28.61203781131798,,,,26.0,,,51.67554868604059,2480.426336929948,62.01065842324871,,,,0.0,
104,pos_Z_2023-02-16,A,1,,,,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664382-9-C3,n1mhv,pos,qscript_xlt,,Z,False,23957,3443.0,3443.0,0.0,7473.650136880193,119578.4021900831,,,,,1709.0,1709.0,0.0,3564.953747359748,57039.25995775597,,,,,0.0,
105,ntc_Z_2023-02-16,A,1,,,,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664382-9-D3,n1mhv,ntc,qscript_xlt,,Z,False,24841,0.0,3443.0,0.0,0.0,0.0,,,,,0.0,1709.0,0.0,0.0,0.0,,,,,0.0,
106,pos_U_2023-02-16,A,1,,,,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0663266-3-C6,n1mhv,pos,qscript_xlt,,U,False,24807,3866.0,3866.0,0.0,8160.737553666864,130571.8008586698,,,,,2042.0,2042.0,0.0,4137.842130124951,66205.47408199921,,,,,0.0,
107,ntc_U_2023-02-16,A,1,,,,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0663266-3-D6,n1mhv,ntc,qscript_xlt,,U,False,25812,0.0,3866.0,0.0,0.0,0.0,,,,,0.0,2042.0,0.0,0.0,0.0,,,,,0.0,
108,pos_V_2023-02-16,A,1,,,,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664368-3-C9,n1mhv,pos,qscript_xlt,,V,False,25109,3817.0,3817.0,0.0,7942.915813822153,127086.6530211544,,,,,1937.0,1937.0,0.0,3867.133640225486,61874.13824360778,,,,,0.0,
109,ntc_V_2023-02-16,A,1,,,,20230216_N1MHV_02130214_17.xlsx,2023-02-16,S-0664368-3-D9,n1mhv,ntc,qscript_xlt,,V,False,26497,0.0,3817.0,0.0,0.0,0.0,,,,,0.0,1937.0,0.0,0.0,0.0,,,,,0.0,
110,ntc_Z_2023-02-16,A,1,,,,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675671-0-C3,n1mhv,ntc,qscript_xlt,,Z,True,21954,194.0,,,427.5497725136265,6840.796360218023,,,,,82.0,,,180.2541080698971,2884.065729118354,,,,,0.0,
111,ntc_Z_2023-02-16,A,1,,,,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675671-0-D3,n1mhv,ntc,qscript_xlt,,Z,True,25724,236.0,,,443.9621919520208,7103.395071232333,,,,,106.0,,,198.9007159765112,3182.411455624179,,,,,0.0,
112,ntc_U_2023-02-16,A,1,,,,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675644-4-C6,n1mhv,ntc,qscript_xlt,,U,True,23466,205.0,,,422.6602395790742,6762.563833265187,,,,,100.0,,,205.7124617762753,3291.399388420406,,,,,0.0,
113,ntc_U_2023-02-16,A,1,,,,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0675644-4-D6,n1mhv,ntc,qscript_xlt,,U,True,25017,229.0,,,442.9638089160391,7087.420942656625,,,,,114.0,,,220.0055699397766,3520.089119036425,,,,,0.0,
114,ntc_V_2023-02-16,A,1,,,,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0677360-1-C9,n1mhv,ntc,qscript_xlt,,V,True,23815,215.0,,,436.8459644151913,6989.535430643061,,,,,84.0,,,170.2034654596653,2723.255447354644,,,,,0.0,
115,ntc_V_2023-02-16,A,1,,,,20230216_N1MHV_02080212_08.xlsx,2023-02-16,S-0677360-1-D9,n1mhv,ntc,qscript_xlt,,V,True,25382,219.0,,,417.4181011532897,6678.689618452636,,,,,93.0,,,176.8180543621159,2829.088869793854,,,,,0.0,
116,17_2023-02-12,A,5,ARA Chur,2023-02-12,v4.2,20230215_N1MHV_02080212_17.xlsx,2023-02-15,S-0677420-2-A3,n1mhv,ww,qscript_xlt,40.0,Z,False,26090,76.0,3355.0,0.0,140.5223751005818,11241.79000804654,281.0447502011636,648.8564597364154,432.8120242475566,1.13,370.0,1630.0,0.0,688.0154036232404,55041.23228985924,1376.030807246481,1011.168532843285,212.859015858026,1.12,322667.9641917894,17.05816455244484
117,17_2023-02-12,A,5,ARA Chur,2023-02-12,v4.2,20230215_N1MHV_02080212_17.xlsx,2023-02-15,S-0677420-2-B3,n1mhv,ww,qscript_xlt,40.0,Z,False,25617,95.0,3355.0,0.0,178.9676436317051,14317.41149053641,357.9352872634101,648.8564597364154,432.8120242475566,1.06,373.0,1630.0,0.0,706.5361209819719,56522.88967855775,1413.072241963944,1011.168532843285,212.859015858026,1.1,322667.9641917894,17.51735404539923
118,19_2023-02-12,A,3,ARA Altenrhein,2023-02-12,v4.2,20230215_N1MHV_02080212_17.xlsx,2023-02-15,S-0677455-4-A6,n1mhv,ww,qscript_xlt,40.0,U,False,26222,202.0,3469.0,0.0,372.5086701758593,17880.41616844125,447.0104042110312,649.9838994435405,427.1320327842406,0.81,690.0,1684.0,0.0,1284.498346984544,61655.92065525813,1541.398016381453,1355.57222201386,173.5107599108906,0.93,322667.9641917894,19.10816303369079
119,19_2023-02-12,A,3,ARA Altenrhein,2023-02-12,v4.2,20230215_N1MHV_02080212_17.xlsx,2023-02-15,S-0677455-4-B6,n1mhv,ww,qscript_xlt,40.0,U,False,24192,201.0,3469.0,0.0,401.8901724113652,19290.72827574553,482.2682068936382,649.9838994435405,427.1320327842406,0.78,626.0,1684.0,0.0,1262.861498360962,60617.35192132616,1515.433798033154,1355.57222201386,173.5107599108906,0.94,322667.9641917894,18.78629385261688
120,25_2023-02-12,A,3,ARA Sensetal,2023-02-12,v4.2,20230215_N1MHV_02080212_17.xlsx,2023-02-15,S-0677439-4-A9,n1mhv,ww,qscript_xlt,40.0,V,False,26520,91.0,3301.0,0.0,165.5719272598954,7947.45250847498,198.6863127118745,690.924359638398,427.1320327842406,1.17,461.0,1642.0,0.0,844.6997756571702,40545.58923154417,1013.639730788604,1314.735131616277,173.5107599108906,1.29,322667.9641917894,12.56573125661909
121,25_2023-02-12,A,3,ARA Sensetal,2023-02-12,v4.2,20230215_N1MHV_02080212_17.xlsx,2023-02-15,S-0677439-4-B9,n1mhv,ww,qscript_xlt,40.0,V,False,23879,92.0,3301.0,0.0,185.944057914379,8925.314779890192,223.1328694972548,690.924359638398,427.1320327842406,1.13,483.0,1642.0,0.0,984.3132957560055,47247.03819628826,1181.175954907206,1314.735131616277,173.5107599108906,1.14,322667.9641917894,14.64261824523902
122,17_2023-02-11,A,5,ARA Chur,2023-02-11,v4.2,20230215_N1MHV_02080212_17.xlsx,2023-02-15,S-0677426-4-C2,n1mhv,ww,qscript_xlt,40.0,Z,False,21129,98.0,3355.0,0.0,223.9385708016314,17915.08566413051,447.8771416032629,629.5549939027032,432.8120242475566,0.96,0.0,1630.0,0.0,0.0,0.0,0.0,162.6352451161739,212.859015858026,0.76,322667.9641917894,0.0
123,17_2023-02-11,A,5,ARA Chur,2023-02-11,v4.2,20230215_N1MHV_02080212_17.xlsx,2023-02-15,S-0677426-4-D2,n1mhv,ww,qscript_xlt,40.0,Z,False,18666,109.0,3355.0,0.0,282.1103459225993,22568.82767380794,564.2206918451985,629.5549939027032,432.8120242475566,0.88,0.0,1630.0,0.0,0.0,0.0,0.0,162.6352451161739,212.859015858026,0.76,322667.9641917894,0.0
124,19_2023-02-11,A,3,ARA Altenrhein,2023-02-11,v4.2,20230215_N1MHV_02080212_17.xlsx,2023-02-15,S-0677419-6-C5,n1mhv,ww,qscript_xlt,40.0,U,False,23208,156.0,3469.0,0.0,324.8802140984102,15594.25027672369,389.8562569180922,769.3550534573583,427.1320327842406,1.02,0.0,1684.0,0.0,0.0,0.0,0.0,199.8362757664971,173.5107599108906,1.15,322667.9641917894,0.0
125,19_2023-02-11,A,3,ARA Altenrhein,2023-02-11,v4.2,20230215_N1MHV_02080212_17.xlsx,2023-02-15,S-0677419-6-D5,n1mhv,ww,qscript_xlt,40.0,U,False,25503,179.0,3469.0,0.0,339.2837004552678,16285.61762185285,407.1404405463213,769.3550534573583,427.1320327842406,1.0,0.0,1684.0,0.0,0.0,0.0,0.0,199.8362757664971,173.5107599108906,1.15,322667.9641917894,0.0
126,25_2023-02-11,A,3,ARA Sensetal,2023-02-11,v4.2,20230215_N1MHV_02080212_17.xlsx,2023-02-15,S-0677433-2-C8,n1mhv,ww,qscript_xlt,40.0,V,False,24142,66.0,3301.0,0.0,131.8674659639195,6329.638366268135,158.2409591567034,514.3701016619694,427.1320327842406,0.92,0.0,1642.0,0.0,0.0,0.0,0.0,172.7075037158668,173.5107599108906,1.0,322667.9641917894,0.0
127,25_2023-02-11,A,3,ARA Sensetal,2023-02-11,v4.2,20230215_N1MHV_02080212_17.xlsx,2023-02-15,S-0677433-2-D8,n1mhv,ww,qscript_xlt,40.0,V,False,18497,49.0,3301.0,0.0,127.7742411227738,6133.163573893145,153.3290893473286,514.3701016619694,427.1320327842406,0.93,0.0,1642.0,0.0,0.0,0.0,0.0,172.7075037158668,173.5107599108906,1.0,322667.9641917894,0.0
128,17_2023-02-10,A,5,ARA Chur,2023-02-10,v4.2,20230215_N1MHV_02080212_17.xlsx,2023-02-15,S-0677426-4-A2,n1mhv,ww,qscript_xlt,40.0,Z,False,26904,120.0,3355.0,0.0,215.3314128566298,17226.51302853038,430.6628257132596,682.7737258340486,432.8120242475566,1.05,367.0,1630.0,0.0,661.6083260335919,52928.66608268735,1323.216652067184,1013.111827577552,212.859015858026,1.16,322667.9641917894,16.40344625325968
129,17_2023-02-10,A,5,ARA Chur,2023-02-10,v4.2,20230215_N1MHV_02080212_17.xlsx,2023-02-15,S-0677426-4-B2,n1mhv,ww,qscript_xlt,40.0,Z,False,24559,106.0,3355.0,0.0,208.3563611363226,16668.5088909058,416.7127222726451,682.7737258340486,432.8120242475566,1.06,345.0,1630.0,0.0,681.4743522192462,54517.94817753969,1362.948704438492,1013.111827577552,212.859015858026,1.13,322667.9641917894,16.89599037639044
